LogType,EventID,Source,Time,Message
System,20,Microsoft-Windows-WindowsUpdateClient,Wed May 28 09:57:36 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {9325a2d3-8d04-4ebd-8357-4d73770dfdd1} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Wed May 28 09:56:12 2025,0x80248007 9NBLGGH51CLL-Microsoft.Services.Store.Engagement {3f6608fd-a63e-4c0a-ac23-3d0a81a8fe70} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,1796,Microsoft-Windows-TPM-WMI,Wed May 28 09:52:36 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Wed May 28 09:47:02 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Wed May 28 09:47:02 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Wed May 21 11:57:00 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {25890cde-00c1-4453-9d8f-32fef88d80c7} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,1796,Microsoft-Windows-TPM-WMI,Wed May 21 09:52:36 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Tue May 20 12:33:55 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Tue May 20 09:30:22 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Tue May 20 09:28:57 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,10317,Microsoft-Windows-NDIS,Tue May 13 11:11:37 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,1796,Microsoft-Windows-TPM-WMI,Wed May  7 05:55:16 2025,-2147020471
System,10010,DCOM,Tue May  6 12:41:43 2025,{FB3C4578-D834-5B91-838B-33C23D553EAB}
System,1796,Microsoft-Windows-TPM-WMI,Tue May  6 12:33:55 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Tue May  6 12:33:49 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Tue May  6 12:33:44 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,1796,Microsoft-Windows-TPM-WMI,Mon May  5 12:33:56 2025,-2147020471
System,3503,Microsoft-Windows-DeviceAssociationService,Mon May  5 12:28:14 2025,internal DAS error C:\Windows\System32\svchost.exe 3816 3
System,3503,Microsoft-Windows-DeviceAssociationService,Mon May  5 12:28:14 2025,internal DAS error C:\Windows\System32\svchost.exe 5020 3
System,20,Microsoft-Windows-WindowsUpdateClient,Mon May  5 12:17:08 2025,0xc1800109 2025-04 Cumulative Update Preview for Windows 11 Version 24H2 for x64-based Systems (KB5055627) {01accbcd-00ca-42b5-a079-17a1c7c9ea47} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,-1073734781,Service Control Manager,Mon May  5 11:55:02 2025,Windows Update
System,1796,Microsoft-Windows-TPM-WMI,Mon May  5 11:37:33 2025,-2147020471
System,20,Microsoft-Windows-WindowsUpdateClient,Mon May  5 10:49:55 2025,0x8024200b Dolby - SoftwareComponent - 3.30702.720.0 {834e90da-a86b-4066-abd2-4ee6963c33c2} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,1796,Microsoft-Windows-TPM-WMI,Mon May  5 10:49:49 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Mon May  5 10:49:44 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,10010,DCOM,Fri May  2 13:33:55 2025,{8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19}
System,-1073734818,Service Control Manager,Fri May  2 11:52:42 2025,ScRegSetValueExW Start %%5
System,10010,DCOM,Fri May  2 11:50:59 2025,{8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19}
System,20,Microsoft-Windows-WindowsUpdateClient,Fri May  2 11:43:43 2025,0x80073d02 9MSSGKG348SP-MicrosoftWindows.Client.WebExperience {81cd6cda-ee67-4a57-8394-6781e4839910} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,1796,Microsoft-Windows-TPM-WMI,Fri May  2 11:37:33 2025,-2147020471
System,20,Microsoft-Windows-WindowsUpdateClient,Fri May  2 11:34:04 2025,0x8024200b Dolby - SoftwareComponent - 3.30702.720.0 {834e90da-a86b-4066-abd2-4ee6963c33c2} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,20,Microsoft-Windows-WindowsUpdateClient,Fri May  2 11:33:14 2025,0x800f0823 2025-04 Cumulative Update Preview for Windows 11 Version 24H2 for x64-based Systems (KB5055627) {01accbcd-00ca-42b5-a079-17a1c7c9ea47} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,3503,Microsoft-Windows-DeviceAssociationService,Tue Apr 29 11:57:20 2025,internal DAS error C:\Windows\System32\svchost.exe 4668 3
System,3503,Microsoft-Windows-DeviceAssociationService,Tue Apr 29 11:57:20 2025,internal DAS error C:\Windows\System32\svchost.exe 3600 3
System,-1073734801,Service Control Manager,Tue Apr 29 11:56:58 2025,Update Orchestrator Service %%2149884192
System,10317,Microsoft-Windows-NDIS,Tue Apr 29 09:32:38 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,21,Microsoft-Windows-HAL,Tue Apr 29 09:12:25 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Apr 29 09:12:24 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Apr 29 09:12:24 2025,3221225473
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Apr 29 09:09:26 2025,0x8024200b Dolby - SoftwareComponent - 3.30702.720.0 {834e90da-a86b-4066-abd2-4ee6963c33c2} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,10317,Microsoft-Windows-NDIS,Tue Apr 29 09:09:15 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Apr 23 12:41:53 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {2eb475fe-568c-40c0-97c7-1b48d934a305} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,21,Microsoft-Windows-HAL,Wed Apr 23 09:18:05 2025,3221225473
System,21,Microsoft-Windows-HAL,Wed Apr 23 09:18:04 2025,3221225473
System,21,Microsoft-Windows-HAL,Wed Apr 23 09:18:04 2025,3221225473
System,10317,Microsoft-Windows-NDIS,Wed Apr 23 09:17:13 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Apr 22 10:07:08 2025,0x8024200b Dolby - SoftwareComponent - 3.30702.720.0 {834e90da-a86b-4066-abd2-4ee6963c33c2} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,10317,Microsoft-Windows-NDIS,Tue Apr 22 10:06:56 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Apr 16 12:30:43 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {a483f7da-bb04-45c5-8c87-90da65d2a119} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,1796,Microsoft-Windows-TPM-WMI,Wed Apr 16 10:51:10 2025,-2147020471
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Apr 16 09:35:24 2025,0x8024200b Dolby - SoftwareComponent - 3.30702.720.0 {834e90da-a86b-4066-abd2-4ee6963c33c2} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,21,Microsoft-Windows-HAL,Wed Apr 16 09:31:41 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Wed Apr 16 09:30:43 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Wed Apr 16 09:30:43 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,10317,Microsoft-Windows-NDIS,Tue Apr 15 14:11:14 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,1796,Microsoft-Windows-TPM-WMI,Tue Apr 15 10:51:10 2025,-2147020471
System,21,Microsoft-Windows-HAL,Tue Apr 15 10:39:36 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Apr 15 10:39:35 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Apr 15 10:39:35 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Tue Apr 15 09:22:27 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Tue Apr 15 09:22:22 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Apr 14 12:14:12 2025,0x8024200b Dolby - SoftwareComponent - 3.30702.720.0 {834e90da-a86b-4066-abd2-4ee6963c33c2} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,10317,Microsoft-Windows-NDIS,Mon Apr 14 12:14:03 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,1796,Microsoft-Windows-TPM-WMI,Mon Apr 14 12:14:03 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Mon Apr  7 10:52:35 2025,-2147020471
System,3503,Microsoft-Windows-DeviceAssociationService,Mon Apr  7 10:45:35 2025,internal DAS error C:\Windows\System32\svchost.exe 3996 3
System,3503,Microsoft-Windows-DeviceAssociationService,Mon Apr  7 10:45:35 2025,internal DAS error C:\Windows\System32\svchost.exe 2420 3
System,10010,DCOM,Mon Apr  7 10:44:44 2025,{08728914-3F57-4D52-9E31-49DAECA5A80A}
System,10010,DCOM,Mon Apr  7 10:44:44 2025,{08728914-3F57-4D52-9E31-49DAECA5A80A}
System,10010,DCOM,Mon Apr  7 10:44:38 2025,{8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19}
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Apr  7 10:06:30 2025,0x80073d02 9WZDNCRD29V9-MICROSOFT.MICROSOFTOFFICEHUB {8039ed68-c3ab-4690-aa85-280009c39404} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Apr  7 10:00:03 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {bfca4dd0-0b35-4819-b751-c80466e94766} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Apr  7 09:59:21 2025,0x80073d02 9MSSGKG348SP-MicrosoftWindows.Client.WebExperience {66b14edc-12bd-401e-9466-10cf706f2619} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Apr  7 09:57:19 2025,0x80073d02 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice {1c628440-a33c-4980-aaa9-3f8aa59aaa06} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Apr  7 09:30:32 2025,0x8024200b Dolby - SoftwareComponent - 3.30702.720.0 {834e90da-a86b-4066-abd2-4ee6963c33c2} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Apr  7 09:26:34 2025,0x8024200b Dolby - SoftwareComponent - 3.30702.720.0 {834e90da-a86b-4066-abd2-4ee6963c33c2} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,1796,Microsoft-Windows-TPM-WMI,Mon Apr  7 09:18:50 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Mon Apr  7 09:18:49 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,-1073734813,Service Control Manager,Thu Mar 13 14:28:34 2025,30000 WSearch
System,1796,Microsoft-Windows-TPM-WMI,Thu Mar 13 14:26:06 2025,-2147020471
System,20,Microsoft-Windows-WindowsUpdateClient,Thu Mar 13 14:23:19 2025,0x80242016 2025-02 Cumulative Update Preview for Windows 11 Version 24H2 for x64-based Systems (KB5052093) {7e9a11f0-49b1-4f9f-a897-5ecd9463b148} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,-1073734801,Service Control Manager,Thu Mar 13 14:20:33 2025,SysMain %%1747
System,-1073734824,Service Control Manager,Thu Mar 13 14:20:33 2025,Audiosrv %%1069
System,-1073734786,Service Control Manager,Thu Mar 13 14:20:33 2025,Audiosrv NT AUTHORITY\LocalService %%50
System,3503,Microsoft-Windows-DeviceAssociationService,Thu Mar 13 14:20:33 2025,internal DAS error C:\Windows\System32\svchost.exe 2988 3
System,-2147477640,EventLog,Thu Mar 13 14:20:33 2025,14:14:56 ‎13/‎03/‎2025   532454  
System,20,Microsoft-Windows-WindowsUpdateClient,Thu Mar 13 14:04:38 2025,0x8024200b Dolby - SoftwareComponent - 3.30702.720.0 {834e90da-a86b-4066-abd2-4ee6963c33c2} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,10010,DCOM,Thu Mar 13 12:40:47 2025,{338B40F9-9D68-4B53-A793-6B9AA0C5F63B}
System,21,Microsoft-Windows-HAL,Thu Mar 13 10:16:09 2025,3221225473
System,21,Microsoft-Windows-HAL,Thu Mar 13 10:16:08 2025,3221225473
System,21,Microsoft-Windows-HAL,Thu Mar 13 10:16:08 2025,3221225473
System,10317,Microsoft-Windows-NDIS,Thu Mar 13 10:15:14 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,10000,Microsoft-Windows-WLAN-AutoConfig,Wed Mar 12 13:54:36 2025,C:\WINDOWS\System32\DriverStore\FileRepository\netwtw6e.inf_amd64_14f5374e2f00286a\IntelIHVRouter14.dll 21
System,-1073734813,Service Control Manager,Wed Mar 12 12:44:25 2025,30000 WSearch
System,10317,Microsoft-Windows-NDIS,Wed Mar 12 11:06:32 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,21,Microsoft-Windows-HAL,Tue Mar 11 13:20:58 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Mar 11 10:21:43 2025,3221225473
System,10317,Microsoft-Windows-NDIS,Tue Mar 11 10:20:47 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Mar 10 14:13:18 2025,0x80073d02 9WZDNCRFJ3PT-MICROSOFT.ZUNEMUSIC {50193138-e466-43a4-be79-8657aa68d045} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,-1073734813,Service Control Manager,Mon Mar 10 11:54:14 2025,30000 WSearch
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Mar 10 10:26:31 2025,0x80073d02 9WZDNCRFJ3PT-MICROSOFT.ZUNEMUSIC {50193138-e466-43a4-be79-8657aa68d045} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,1796,Microsoft-Windows-TPM-WMI,Mon Mar 10 10:26:00 2025,-2147020471
System,21,Microsoft-Windows-HAL,Mon Mar 10 09:40:08 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Mar 10 09:40:08 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Mar 10 09:40:07 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Mon Mar 10 09:39:14 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Mon Mar 10 09:39:14 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,10010,DCOM,Fri Mar  7 16:33:44 2025,{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
System,10010,DCOM,Fri Mar  7 16:33:44 2025,{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
System,-1073414128,BTHUSB,Fri Mar  7 13:43:55 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 13:43:19 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 13:42:32 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 13:41:52 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 12:18:08 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 12:16:26 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 12:16:26 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 12:15:39 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 12:15:21 2025, (41:42:64:d5:37:de)
System,98,Microsoft-Windows-Ntfs,Fri Mar  7 11:54:38 2025,D: \Device\HarddiskVolume8 3
System,98,Microsoft-Windows-Ntfs,Fri Mar  7 11:54:37 2025,E: \Device\HarddiskVolume9 3
System,98,Microsoft-Windows-Ntfs,Fri Mar  7 11:54:36 2025,\\?\Volume{46b7f694-082a-4c19-b6e3-3ed120167fd4} \Device\HarddiskVolume5 3
System,1796,Microsoft-Windows-TPM-WMI,Fri Mar  7 10:26:00 2025,-2147020471
System,-1073414128,BTHUSB,Fri Mar  7 10:24:07 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:22:52 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:22:20 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:22:08 2025, (41:42:64:d5:37:de)
System,3503,Microsoft-Windows-DeviceAssociationService,Fri Mar  7 10:20:20 2025,internal DAS error C:\Windows\System32\svchost.exe 5000 3
System,3503,Microsoft-Windows-DeviceAssociationService,Fri Mar  7 10:20:20 2025,internal DAS error C:\Windows\System32\svchost.exe 4048 3
System,-1073414128,BTHUSB,Fri Mar  7 10:15:51 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:15:51 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:15:39 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:11:36 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:11:01 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:11:01 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:10:49 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:09:39 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:09:28 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:08:53 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:08:18 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:07:42 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:07:22 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:07:06 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:06:31 2025, (41:42:64:d5:37:de)
System,-1073414128,BTHUSB,Fri Mar  7 10:06:19 2025, (41:42:64:d5:37:de)
System,1796,Microsoft-Windows-TPM-WMI,Fri Mar  7 09:54:27 2025,-2147020471
System,3503,Microsoft-Windows-DeviceAssociationService,Tue Mar  4 15:19:02 2025,internal DAS error C:\Windows\System32\svchost.exe 4836 3
System,3503,Microsoft-Windows-DeviceAssociationService,Tue Mar  4 15:19:02 2025,internal DAS error C:\Windows\System32\svchost.exe 3868 3
System,3503,Microsoft-Windows-DeviceAssociationService,Tue Mar  4 15:17:39 2025,internal DAS error C:\Windows\System32\svchost.exe 3736 3
System,3503,Microsoft-Windows-DeviceAssociationService,Tue Mar  4 15:17:39 2025,internal DAS error C:\Windows\System32\svchost.exe 13720 3
System,-1073734781,Service Control Manager,Tue Mar  4 15:17:38 2025,Connected User Experiences and Telemetry
System,21,Microsoft-Windows-HAL,Tue Mar  4 14:06:19 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Mar  4 10:51:44 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Mar  4 10:51:44 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Mar  4 10:51:43 2025,3221225473
System,10317,Microsoft-Windows-NDIS,Tue Mar  4 10:49:58 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Fri Feb 28 13:17:45 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {f7909e1d-94c5-4c22-844f-3b366a500566} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Fri Feb 28 13:17:36 2025,0x80073d02 9WZDNCRFJBMP-MICROSOFT.WINDOWSSTORE {75e4f322-5374-41f5-b492-f34d412c741c} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Fri Feb 28 13:13:29 2025,0x80073d02 9NBLGGH4NNS1-Microsoft.DesktopAppInstaller {76d18bb6-dd1d-4e74-81bf-b8fb0d5e4e41} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,21,Microsoft-Windows-HAL,Fri Feb 28 10:09:46 2025,3221225473
System,10317,Microsoft-Windows-NDIS,Fri Feb 28 10:08:50 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Thu Feb 27 13:42:57 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {f7909e1d-94c5-4c22-844f-3b366a500566} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,21,Microsoft-Windows-HAL,Thu Feb 27 11:44:32 2025,3221225473
System,21,Microsoft-Windows-HAL,Thu Feb 27 11:44:32 2025,3221225473
System,21,Microsoft-Windows-HAL,Thu Feb 27 11:44:31 2025,3221225473
System,20,Microsoft-Windows-WindowsUpdateClient,Thu Feb 27 11:43:07 2025,0x8024200b Dolby - SoftwareComponent - 3.30702.720.0 {834e90da-a86b-4066-abd2-4ee6963c33c2} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,10317,Microsoft-Windows-NDIS,Thu Feb 27 11:43:01 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,21,Microsoft-Windows-HAL,Wed Feb 26 12:41:39 2025,3221225473
System,10317,Microsoft-Windows-NDIS,Wed Feb 26 11:10:35 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,21,Microsoft-Windows-HAL,Mon Feb 24 10:00:05 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Feb 24 10:00:04 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Feb 24 10:00:04 2025,3221225473
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Feb 24 09:57:10 2025,0x8024200b Dolby - SoftwareComponent - 3.30702.720.0 {834e90da-a86b-4066-abd2-4ee6963c33c2} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,10317,Microsoft-Windows-NDIS,Mon Feb 24 09:57:07 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,21,Microsoft-Windows-HAL,Thu Feb 20 09:52:38 2025,3221225473
System,10317,Microsoft-Windows-NDIS,Thu Feb 20 09:51:40 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Feb 19 14:10:51 2025,0x80073d02 9WZDNCRFJ3P2-MICROSOFT.ZUNEVIDEO {410eaa63-fce2-4d14-b4cd-758f61aef201} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,21,Microsoft-Windows-HAL,Wed Feb 19 10:48:38 2025,3221225473
System,10317,Microsoft-Windows-NDIS,Wed Feb 19 10:47:42 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Feb 18 12:30:49 2025,0x8024200b Dolby - SoftwareComponent - 3.30702.720.0 {834e90da-a86b-4066-abd2-4ee6963c33c2} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Feb 18 12:30:45 2025,0x8024200b Dolby - SoftwareComponent - 3.30702.720.0 {834e90da-a86b-4066-abd2-4ee6963c33c2} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Feb 18 12:30:43 2025,0x8024200b Dolby - SoftwareComponent - 3.30702.720.0 {834e90da-a86b-4066-abd2-4ee6963c33c2} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Feb 18 12:30:39 2025,0x8024200b Dolby - SoftwareComponent - 3.30702.720.0 {834e90da-a86b-4066-abd2-4ee6963c33c2} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Feb 18 12:30:35 2025,0x8024200b Dolby - SoftwareComponent - 3.30702.720.0 {834e90da-a86b-4066-abd2-4ee6963c33c2} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,21,Microsoft-Windows-HAL,Tue Feb 18 10:48:51 2025,3221225473
System,10317,Microsoft-Windows-NDIS,Tue Feb 18 10:47:55 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,21,Microsoft-Windows-HAL,Mon Feb 17 10:52:11 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Feb 17 10:52:10 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Feb 17 10:52:10 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Mon Feb 17 10:34:14 2025,-2147020471
